time,driver_id,request_id,action_code,synthetic_declined,actual_declined,intervened,reason,true_type,ptrue,rule_acc,long_trip,leaves_zone,home_ward,surge,pay,wait_time,travel_time,fare
54.0,1,0,0,False,False,True,accept,1011,0.06875334952022831,0.5125066990404566,0,0,0,1,0.918,62.0,91.0,0.918
54.0,4,2,0,False,False,True,accept,0001,0.0688769244505475,0.512753848901095,0,0,0,1,0.991,96.0,99.0,0.991
54.0,8,1,0,False,False,True,accept,1010,0.055630214665983946,0.4862604293319679,0,0,0,1,1.45,148.0,145.0,1.45
174.0,8,3,0,False,False,True,accept,1010,0.048897434965376484,0.4727948699307529,0,0,0,1,1.494,140.0,149.0,1.494
414.0,1,4,0,False,False,True,accept,1011,0.07561711222902498,0.52623422445805,0,0,0,1,1.729,55.0,172.0,1.729
534.0,7,5,0,False,False,True,accept,1110,0.056131059994672654,0.4872621199893453,0,0,0,1,0.986,93.0,98.0,0.986
534.0,8,6,0,False,False,True,accept,1010,0.04275927682469697,0.46051855364939387,0,0,0,1,1.145,95.0,114.0,1.145
654.0,4,8,0,False,False,True,accept,0001,0.07509426917144917,0.5251885383428984,0,0,0,1,0.973,148.0,97.0,0.973
654.0,6,7,3,True,True,True,zone_loyal,1100,0.009445348499992396,0.5084668611645415,0,1,0,1,2.618,186.0,261.0,2.618
654.0,5,7,3,True,True,True,zone_loyal,0110,0.009445348499992396,0.5084668611645415,0,1,0,1,2.618,245.0,261.0,2.618
654.0,2,7,3,True,True,True,zone_loyal,0100,0.009445348499992396,0.5084668611645415,0,1,0,1,2.618,322.0,261.0,2.618
654.0,3,7,0,False,False,True,accept,0010,0.09037562413622771,0.5462526161682553,0,1,0,1,2.618,324.0,261.0,2.618
774.0,6,9,0,False,False,True,accept,1100,0.007679494982327545,0.5066932084375884,0,0,0,1,1.234,87.0,123.0,1.234
894.0,3,10,0,False,False,True,accept,0010,0.11226048841170856,0.5593839460930282,1,0,0,1,3.811,31.0,381.0,3.811
894.0,4,11,0,False,False,True,accept,0001,0.08005116387742187,0.5351023277548437,0,0,0,1,0.603,41.0,60.0,0.603
1014.0,7,12,0,False,False,True,accept,1110,0.05045744275065054,0.4759148855013011,0,0,0,1,0.744,100.0,74.0,0.744
1014.0,8,13,0,False,False,True,accept,1010,0.03702094145613926,0.44904188291227853,0,0,0,1,1.141,164.0,114.0,1.141
1254.0,8,14,0,False,False,True,accept,1010,0.031982617898082745,0.43896523579616553,0,0,0,1,0.939,20.0,93.0,0.939
1254.0,1,15,0,False,False,True,accept,1011,0.08025328375520101,0.535506567510402,0,0,0,1,0.532,75.0,53.0,0.532
1374.0,7,16,0,False,False,True,accept,1110,0.044267010499891256,0.46353402099978247,0,0,0,1,1.119,149.0,111.0,1.119
1614.0,8,18,0,False,False,True,accept,1010,0.027273613478576274,0.42954722695715253,0,0,0,1,1.072,44.0,107.0,1.072
1614.0,5,17,0,False,False,True,accept,0110,0.00858234871547506,0.5076000497864419,0,0,0,1,0.213,68.0,21.0,0.213
1614.0,1,19,0,False,False,True,accept,1011,0.08624787222248072,0.5474957444449614,0,0,0,1,1.264,76.0,126.0,1.264
1854.0,2,22,0,False,False,True,accept,0100,0.007574024307609858,0.5065872719326885,0,0,0,1,2.281,44.0,228.0,2.281
1854.0,6,21,0,False,False,True,accept,1100,0.00627250966187444,0.5052800089137088,0,0,0,1,1.072,63.0,107.0,1.072
1854.0,7,20,0,False,False,True,accept,1110,0.03996547843770814,0.4549309568754163,0,0,0,1,0.507,107.0,50.0,0.507
1974.0,1,23,0,False,False,True,accept,1011,0.09154684788537096,0.5580936957707419,0,0,0,1,1.029,0.0,102.0,1.029
2094.0,6,24,0,False,False,True,accept,1100,0.005034190602517149,0.5040362205957676,0,0,0,1,1.739,25.0,173.0,1.739
2094.0,7,25,0,False,False,True,accept,1110,0.035120194387153594,0.44524038877430716,0,0,0,1,0.734,98.0,73.0,0.734
2214.0,5,26,0,False,False,True,accept,0110,0.009149632646136245,0.545221644325506,1,0,0,1,3.339,2.0,333.0,3.339
